face,eye1,eye2,nose,mouth,name,box,tag
3.214357095,0,0,0,0,dataset/images/maksssksksss749.png,"[90, 95, 31, 31]",0
2.468377016,0,0,0,0,dataset/images/maksssksksss749.png,"[62, 152, 74, 74]",0
2.531989056,0,0,0,0,dataset/images/maksssksksss750.png,"[105, 15, 67, 67]",1
3.854439095,0,0,0,0,dataset/images/maksssksksss750.png,"[241, 150, 40, 40]",0
0.42488405,0,0,0,0,dataset/images/maksssksksss752.png,"[102, 21, 35, 35]",0
0.454262029,0,0,0,0,dataset/images/maksssksksss753.png,"[219, 203, 55, 55]",0
0.385256059,0,0,0,0,dataset/images/maksssksksss756.png,"[213, 35, 40, 40]",0
9.720517035,2.300542306,2.196026303,3.526436908,0.178243744,dataset/images/maksssksksss757.png,"[83, 151, 155, 155]",1
0.498565073,0,0,0,0,dataset/images/maksssksksss758.png,"[329, 191, 29, 29]",1
6.198935992,0,0,1.164744289,0.796672231,dataset/images/maksssksksss759.png,"[268, 76, 64, 64]",0
2.341802039,0,0,0,0,dataset/images/maksssksksss760.png,"[168, 24, 45, 45]",1
7.656789177,1.0177022,0.954753213,0,0,dataset/images/maksssksksss762.png,"[138, 140, 142, 142]",1
-0.268887991,0,0,0,0,dataset/images/maksssksksss765.png,"[61, 266, 28, 28]",1
-0.432194988,0,0,0,0,dataset/images/maksssksksss768.png,"[78, 110, 31, 31]",1
3.87547418,0,0,0,0,dataset/images/maksssksksss774.png,"[57, 22, 52, 52]",0
3.622771115,1.239740357,0.321766477,0,0,dataset/images/maksssksksss774.png,"[117, 70, 60, 60]",0
3.719979213,0,0,0,0,dataset/images/maksssksksss774.png,"[246, 26, 56, 56]",0
1.645613163,0,0,0,0,dataset/images/maksssksksss777.png,"[186, 48, 37, 37]",1
0.93032606,0,0,0,0,dataset/images/maksssksksss777.png,"[137, 80, 28, 28]",1
3.328166113,0.78712748,0,0,0,dataset/images/maksssksksss779.png,"[261, 35, 125, 125]",0
-0.404319897,0,0,0,0,dataset/images/maksssksksss779.png,"[165, 158, 36, 36]",1
1.077210974,0,0,0,0,dataset/images/maksssksksss780.png,"[90, 41, 67, 67]",0
0.817783117,0.118137952,0.941949505,0,-0.114401575,dataset/images/maksssksksss781.png,"[72, 183, 133, 133]",0
1.140170994,0,0,0,0,dataset/images/maksssksksss783.png,"[13, 21, 25, 25]",0
-0.66863396,0,0,0,0,dataset/images/maksssksksss783.png,"[328, 22, 26, 26]",0
5.844835093,1.576618046,0,0,0,dataset/images/maksssksksss783.png,"[214, 153, 82, 82]",1
2.34397417,0.804536674,0,0,0,dataset/images/maksssksksss783.png,"[309, 131, 73, 73]",1
2.167868983,0.620724004,0,0,0,dataset/images/maksssksksss783.png,"[174, 110, 100, 100]",1
1.743893097,0,0,0,0,dataset/images/maksssksksss784.png,"[13, 53, 29, 29]",0
0.836806093,0,0,0,0,dataset/images/maksssksksss784.png,"[173, 52, 33, 33]",1
2.224386102,0,0,0,0,dataset/images/maksssksksss784.png,"[39, 53, 36, 36]",0
0.062814149,0,0,0,0,dataset/images/maksssksksss784.png,"[87, 73, 32, 32]",1
3.724910074,0,0,0,0,dataset/images/maksssksksss784.png,"[7, 91, 80, 80]",0
3.290494069,0,0,0,0,dataset/images/maksssksksss784.png,"[134, 76, 36, 36]",1
0.692994072,0.702496145,0,0,0,dataset/images/maksssksksss785.png,"[109, 69, 117, 117]",1
3.442211054,0.6735074,0.01243306,0,0,dataset/images/maksssksksss786.png,"[167, 35, 63, 63]",1
1.880401032,0,0,0,0,dataset/images/maksssksksss786.png,"[143, 100, 51, 51]",1
-0.389325037,0,0,0,0,dataset/images/maksssksksss787.png,"[245, 76, 38, 38]",0
3.23574115,0,0,0,0,dataset/images/maksssksksss787.png,"[135, 99, 72, 72]",0
0.287968164,0.603434503,0,0,0,dataset/images/maksssksksss787.png,"[283, 88, 69, 69]",0
0.662365952,0.714684572,0,0,0,dataset/images/maksssksksss787.png,"[15, 113, 63, 63]",1
2.351132987,0,0,0,0,dataset/images/maksssksksss788.png,"[371, 122, 52, 52]",0
3.045307051,0,0,0,0,dataset/images/maksssksksss79.png,"[89, 155, 97, 97]",0
0.393259174,0,0,0,0,dataset/images/maksssksksss79.png,"[219, 220, 53, 53]",0
5.970250232,0.265393462,0.52471853,0,0,dataset/images/maksssksksss790.png,"[108, 128, 142, 142]",0
5.565306081,0,0,0,0,dataset/images/maksssksksss792.png,"[347, 56, 52, 52]",0
3.266637096,0,0,0,0,dataset/images/maksssksksss792.png,"[29, 2, 49, 49]",1
3.52824402,0.088102497,0.911537617,0,0,dataset/images/maksssksksss792.png,"[129, 61, 124, 124]",0
10.17550807,0.973443139,0,0,0,dataset/images/maksssksksss792.png,"[187, 25, 53, 53]",0
3.774223113,0.501135644,1.057414353,0,0,dataset/images/maksssksksss792.png,"[148, 39, 57, 57]",1
3.797283161,0,0,0,1.945240571,dataset/images/maksssksksss793.png,"[123, 121, 136, 136]",0
0.800490023,0,0,0,0,dataset/images/maksssksksss795.png,"[213, 101, 26, 26]",1
-1.056500903,0,0,0,0,dataset/images/maksssksksss796.png,"[17, 28, 29, 29]",0
3.275707091,1.072544616,1.20171066,0,0,dataset/images/maksssksksss798.png,"[148, 210, 114, 114]",0
1.649596152,0,0,0,0,dataset/images/maksssksksss799.png,"[347, 99, 35, 35]",0
1.594985027,0,0,0.625603659,0,dataset/images/maksssksksss799.png,"[77, 225, 64, 64]",0
-0.397848988,0,0,0,0,dataset/images/maksssksksss8.png,"[97, 167, 32, 32]",0
-1.079751966,0,0,0,0,dataset/images/maksssksksss8.png,"[161, 283, 55, 55]",0
0.298883091,0,0,0,0,dataset/images/maksssksksss8.png,"[162, 302, 55, 55]",1
3.041993044,0.108347522,0,0,0,dataset/images/maksssksksss8.png,"[165, 342, 50, 50]",0
1.406767975,0,0,0,0,dataset/images/maksssksksss8.png,"[102, 101, 38, 38]",0
1.398659107,0,0,0,0,dataset/images/maksssksksss80.png,"[304, 42, 60, 60]",1
2.14456996,0.697385192,0,0,0,dataset/images/maksssksksss800.png,"[148, 54, 60, 60]",0
0.16783901,1.341599502,0,0,0,dataset/images/maksssksksss800.png,"[27, 22, 46, 46]",0
5.56051606,0,0,0,0,dataset/images/maksssksksss801.png,"[275, 44, 57, 57]",0
1.133966048,0,0,0,0,dataset/images/maksssksksss802.png,"[312, 71, 33, 33]",0
1.910500012,2.225312978,0,0,0,dataset/images/maksssksksss802.png,"[154, 189, 42, 42]",1
1.432096047,0,0,0,0,dataset/images/maksssksksss803.png,"[128, 55, 25, 25]",0
1.346889104,0,0,0,0,dataset/images/maksssksksss803.png,"[71, 45, 31, 31]",1
-1.414933822,0,0,0,0,dataset/images/maksssksksss805.png,"[224, 126, 57, 57]",0
0.656201118,0,0,0,0,dataset/images/maksssksksss806.png,"[282, 13, 46, 46]",1
2.60288911,0,0,0,0,dataset/images/maksssksksss806.png,"[251, 172, 52, 52]",1
5.323422053,1.103488751,1.460695717,0.303783244,0,dataset/images/maksssksksss808.png,"[93, 108, 131, 131]",1
2.560327073,0,0,0,0,dataset/images/maksssksksss809.png,"[285, 34, 57, 57]",1
4.809123994,1.409870706,0,0,0,dataset/images/maksssksksss809.png,"[21, 69, 51, 51]",1
4.329893061,0,0,0,0,dataset/images/maksssksksss81.png,"[29, 24, 109, 109]",1
1.501511109,1.257888868,0.735312603,0,0,dataset/images/maksssksksss81.png,"[158, 82, 87, 87]",1
1.739275173,0.900693094,0.83191767,0,0,dataset/images/maksssksksss81.png,"[250, 50, 133, 133]",0
0.735256983,0,0,0,0,dataset/images/maksssksksss810.png,"[96, 266, 97, 97]",0
4.817187126,0,0,0,0,dataset/images/maksssksksss812.png,"[282, 39, 76, 76]",0
3.851074157,0,0,0,0,dataset/images/maksssksksss812.png,"[61, 78, 58, 58]",0
1.951082018,0,0,0,0,dataset/images/maksssksksss812.png,"[335, 245, 60, 60]",0
2.498522009,0,0,0,0,dataset/images/maksssksksss814.png,"[174, 70, 51, 51]",1
-1.966871938,0,0,0,0,dataset/images/maksssksksss817.png,"[28, 150, 70, 70]",1
6.324356109,2.987002458,2.756584752,1.508609279,0,dataset/images/maksssksksss817.png,"[87, 116, 122, 122]",0
3.358279069,0,0,0,0,dataset/images/maksssksksss818.png,"[243, 32, 34, 34]",0
10.6235691,2.508345507,2.05393995,1.271258436,0,dataset/images/maksssksksss818.png,"[101, 198, 150, 150]",0
3.028124091,0.98619644,0,0,0,dataset/images/maksssksksss819.png,"[68, 50, 69, 69]",0
1.371073086,0,0,0,0,dataset/images/maksssksksss82.png,"[82, 26, 66, 66]",0
7.763921963,1.229939057,0,0,0,dataset/images/maksssksksss822.png,"[131, 9, 59, 59]",1
-0.174401914,0,0,0,0,dataset/images/maksssksksss823.png,"[341, 114, 34, 34]",1
4.777200126,0,0,0,0,dataset/images/maksssksksss823.png,"[70, 11, 69, 69]",0
0.990943058,0,0,0,0,dataset/images/maksssksksss825.png,"[99, 118, 27, 27]",0
2.105043134,-0.116162173,0,0,0,dataset/images/maksssksksss827.png,"[21, 116, 158, 158]",1
3.581667947,0,0,0,0,dataset/images/maksssksksss829.png,"[272, 76, 35, 35]",1
3.609351067,0,0,0,0,dataset/images/maksssksksss829.png,"[291, 68, 50, 50]",1
2.640406077,1.478840478,0.978364803,0,0,dataset/images/maksssksksss83.png,"[263, 11, 78, 78]",1
2.624921146,0,0,0,0,dataset/images/maksssksksss83.png,"[125, 95, 106, 106]",0
-0.537159902,2.02792355,0.359666459,0,0.165291904,dataset/images/maksssksksss832.png,"[63, 57, 138, 138]",1
6.683690198,1.270348903,0.693065457,0,0,dataset/images/maksssksksss833.png,"[135, 33, 98, 98]",0
3.545980004,1.95033557,-0.018684711,0,-0.489450123,dataset/images/maksssksksss836.png,"[80, 41, 102, 102]",0
4.640115144,2.686204016,2.401551684,0.281192163,0,dataset/images/maksssksksss837.png,"[76, 119, 133, 133]",0
3.574704111,1.793645326,1.663562668,0,0.353400229,dataset/images/maksssksksss838.png,"[128, 131, 173, 173]",0
-1.058168931,0,0,0,0,dataset/images/maksssksksss841.png,"[104, 275, 62, 62]",0
0.55229194,0,0,0,0,dataset/images/maksssksksss841.png,"[142, 79, 42, 42]",0
6.717699109,1.618096869,0,0,0,dataset/images/maksssksksss841.png,"[113, 164, 108, 108]",0
2.344349096,0,0,0,0,dataset/images/maksssksksss842.png,"[284, 56, 60, 60]",0
2.325538109,0.133342572,0,0,0,dataset/images/maksssksksss843.png,"[255, 108, 81, 81]",1
-1.874018786,1.882205114,1.856686177,0,0,dataset/images/maksssksksss843.png,"[91, 167, 162, 162]",0
2.45528601,0,0,0,0,dataset/images/maksssksksss844.png,"[157, 80, 68, 68]",0
6.228852116,1.906790148,0.11958997,0.579446446,0,dataset/images/maksssksksss86.png,"[328, 126, 67, 67]",0
4.289471131,2.788499892,1.875702128,1.343829167,0,dataset/images/maksssksksss88.png,"[16, 142, 164, 164]",0
1.548151027,0,0,0,0,dataset/images/maksssksksss95.png,"[26, 6, 56, 56]",0
4.992083116,2.922381118,1.346455116,0,0,dataset/images/maksssksksss95.png,"[63, 272, 108, 108]",0
-0.747220026,0,0,0,0,dataset/images/maksssksksss95.png,"[138, 218, 55, 55]",1
-1.441904964,0,0,0,0,dataset/images/maksssksksss95.png,"[64, 195, 50, 50]",
2.983794115,0,0,0,0,dataset/images/maksssksksss96.png,"[241, 80, 42, 42]",
3.836990102,0,0,0,0.398595404,dataset/images/maksssksksss96.png,"[61, 143, 55, 55]",
1.807517158,0,0,0,0,dataset/images/maksssksksss96.png,"[291, 147, 44, 44]",
